Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.48486,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,58,2,3,99,99,h,0.48486,1,2,58,0,58,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.650985,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,59,2,3,99,99,u,0.650985,1,2,59,0,59,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.600805,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,60,2,3,99,99,u,0.600805,1,2,60,0,60,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.58449,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,61,2,3,99,99,h,0.58449,1,2,61,0,61,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.68432,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,62,2,3,99,99,h,0.68432,1,2,62,0,62,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.47237,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,63,2,3,99,99,u,0.47237,1,2,63,0,63,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.699695,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,64,2,3,99,99,i,0.699695,1,2,64,0,64,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.46771,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,65,2,3,99,99,u,0.46771,0,2,65,0,65,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.587115,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,66,2,3,99,99,u,0.587115,1,2,66,0,66,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.470055,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,67,2,3,99,99,h,0.470055,1,2,67,0,67,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.518885,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,68,2,3,99,99,i,0.518885,1,2,68,0,68,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53672,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,69,2,3,99,99,h,0.53672,1,2,69,0,69,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.72043,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,70,2,3,99,99,i,0.72043,1,2,70,0,70,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.74422,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,71,2,3,99,99,u,0.74422,1,2,71,0,71,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.737995,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,72,2,3,99,99,i,0.737995,1,2,72,0,72,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53798,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,73,2,3,99,99,h,0.53798,1,2,73,0,73,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.618345,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,74,2,3,99,99,i,0.618345,1,2,74,0,74,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.53889,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,75,2,3,99,99,h,0.53889,1,2,75,0,75,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48751,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,76,2,3,99,99,u,0.48751,1,2,76,0,76,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.485225,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,77,2,3,99,99,i,0.485225,0,2,77,0,77,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.635045,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,78,2,3,99,99,h,0.635045,1,2,78,0,78,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.667995,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,79,2,3,99,99,i,0.667995,1,2,79,0,79,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.63484,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,80,2,3,99,99,u,0.63484,1,2,80,0,80,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.954155,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,81,2,3,99,99,u,0.954155,1,2,81,0,81,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.770425,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,82,2,3,99,99,i,0.770425,1,2,82,0,82,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.52254,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,83,2,3,99,99,h,0.52254,1,2,83,0,83,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.57012,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,84,2,3,99,99,h,0.57012,1,2,84,0,84,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.842815,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,85,2,3,99,99,u,0.842815,1,2,85,0,85,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.702465,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,86,2,3,99,99,i,0.702465,1,2,86,0,86,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.686475,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,87,2,3,99,99,i,0.686475,1,2,87,0,87,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.66789,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,88,2,3,99,99,u,0.66789,1,2,88,0,88,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.50482,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,89,2,3,99,99,h,0.50482,1,2,89,0,89,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.138905,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,90,2,3,99,99,i,1.138905,1,2,90,0,90,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.939175,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,91,2,3,99,99,h,0.939175,1,2,91,0,91,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.53095,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,92,2,3,99,99,i,0.53095,1,2,92,0,92,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.45699,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,93,2,3,99,99,h,0.45699,1,2,93,0,93,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.441565,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,94,2,3,99,99,u,0.441565,1,2,94,0,94,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.0843,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,95,2,3,99,99,u,1.0843,1,2,95,0,95,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.450015,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,96,2,3,99,99,h,0.450015,1,2,96,0,96,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.368345,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,97,2,3,99,99,h,0.368345,1,2,97,0,97,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.61827,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,98,2,3,99,99,i,0.61827,1,2,98,0,98,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.484375,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,99,2,3,99,99,i,0.484375,1,2,99,0,99,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.80069,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,100,2,3,99,99,u,0.80069,1,2,100,0,100,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.440195,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,101,2,3,99,99,u,0.440195,1,2,101,0,101,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.60103,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,102,2,3,99,99,i,0.60103,1,2,102,0,102,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.94271,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,103,2,3,99,99,h,0.94271,1,2,103,0,103,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,1.20512,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,104,2,3,99,99,u,1.20512,0,2,104,0,104,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.50102,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,105,2,3,99,99,h,0.50102,1,2,105,0,105,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.642995,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,106,2,3,99,99,h,0.642995,1,2,106,0,106,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.418055,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,107,2,3,99,99,i,1.418055,1,2,107,0,107,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.568025,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,108,2,3,99,99,u,0.568025,1,2,108,0,108,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.90291,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,109,2,3,99,99,i,0.90291,1,2,109,0,109,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.70216,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,110,2,3,99,99,u,0.70216,1,2,110,0,110,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.468,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,111,2,3,99,99,h,0.468,1,2,111,0,111,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.752215,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,112,2,3,99,99,u,0.752215,1,2,112,0,112,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.47247,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,113,2,3,99,99,u,0.47247,1,2,113,0,113,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.51833,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,114,2,3,99,99,h,0.51833,1,2,114,0,114,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.72698,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,115,2,3,99,99,h,0.72698,1,2,115,0,115,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.651945,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,116,2,3,99,99,i,0.651945,1,2,116,0,116,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.55098,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,117,2,3,99,99,u,0.55098,0,2,117,0,117,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.70221,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,118,2,3,99,99,u,0.70221,1,2,118,0,118,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.5546,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,119,2,3,99,99,u,0.5546,1,2,119,0,119,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,h,3.85102,h,1,0.62207,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,0,2,4,99,99,h,0.62207,1,2,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.52135,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,1,2,4,99,99,h,0.52135,1,2,1,0,1,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.888945,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,2,2,4,99,99,i,0.888945,1,2,2,0,2,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.62052,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,3,2,4,99,99,u,0.62052,1,2,3,0,3,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.06825,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,4,2,4,99,99,u,1.06825,1,2,4,0,4,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.50171,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,5,2,4,99,99,h,0.50171,1,2,5,0,5,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.270625,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,6,2,4,99,99,i,1.270625,1,2,6,0,6,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.720225,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,7,2,4,99,99,u,0.720225,1,2,7,0,7,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.49359,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,8,2,4,99,99,i,0.49359,1,2,8,0,8,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.47128,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,9,2,4,99,99,i,0.47128,1,2,9,0,9,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.7042,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,10,2,4,99,99,h,0.7042,1,2,10,0,10,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.5506,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,11,2,4,99,99,u,0.5506,1,2,11,0,11,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.62933,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,12,2,4,99,99,i,0.62933,1,2,12,0,12,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.51729,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,13,2,4,99,99,u,0.51729,1,2,13,0,13,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.21763,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,14,2,4,99,99,i,1.21763,1,2,14,0,14,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.417835,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,i,RT,0,0,15,2,4,99,99,i,0.417835,1,2,15,0,15,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.467775,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,16,2,4,99,99,h,0.467775,1,2,16,0,16,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.41769,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,17,2,4,99,99,h,0.41769,1,2,17,0,17,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.401045,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,18,2,4,99,99,h,0.401045,1,2,18,0,18,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.667605,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,i,RT,0,0,19,2,4,99,99,i,0.667605,1,2,19,0,19,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.55067,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,h,RT,0,0,20,2,4,99,99,h,0.55067,1,2,20,0,20,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.83429,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,21,2,4,99,99,i,0.83429,0,2,21,0,21,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.56777,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,22,2,4,99,99,u,0.56777,1,2,22,0,22,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.48576,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,u,RT,0,0,23,2,4,99,99,u,0.48576,1,2,23,0,23,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,2,2021-01-09_16h26.54.746,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65107,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,u,RT,0,0,24,2,4,99,99,u,0.65107,1,2,24,0,24,0,1,,,,,,,
